number_of_rooms,floor,area,latitude,longitude,price
3,5,63.0,38.5615057,68.739065,455000
3,7,100.0,,,740000
3,3,68.0,38.52171765,68.74869761629216,501600
4,1,80.0,38.5208346,68.74790775,650000
3,14,101.0,38.5427547,68.8685532,420000
2,3,65.0,38.52225355,68.74991793788521,570000
4,2,140.0,38.5208346,68.74790775,1564000
3,6,100.0,38.5635832,68.7537962,852000
3,2,115.0,38.5631138,68.7919442,1134000
6,10,200.0,38.5635832,68.7537962,1560000
1,9,49.0,38.5507163,68.8305472,250268
3,5,75.0,38.5849938,68.7245146,627000
1,13,54.0,,,342000
2,4,55.0,,,535800
2,14,77.0,,,456456
3,2,90.0,,,684000
4,8,100.0,38.5425835,68.81521423589763,694180
2,6,74.0,,,647520
3,12,76.0,38.58527165,68.7282739598053,475000
3,7,70.0,,,741000
3,4,60.0,,,473000
2,3,75.0,,,558600
2,4,45.0,,,415370
3,2,74.0,,,649800
2,15,50.0,,,512100
2,16,50.0,38.4881522,68.7153354,604000
3,3,174.0,,,1225500
3,9,93.0,38.5305762,68.7763022,513000
2,12,82.0,,,990000
2,10,90.0,38.5871679,68.7869964,1350000
2,5,54.0,,,558000
3,18,145.0,38.58096865,68.79602632635067,1653000
3,8,100.0,,,779000
4,11,140.0,,,798000
3,4,70.0,,,580000
1,8,45.0,38.5832623,68.7107404123386,349000
4,3,150.0,38.5208346,68.74790775,2025000
3,3,108.0,38.5507163,68.8305472,1360000
2,10,50.0,,,549000
3,11,81.0,38.5615057,68.739065,399000
3,11,107.0,38.5507163,68.8305472,676800
3,4,60.0,,,466000
3,1,63.0,38.5615057,68.739065,545000
2,1,65.0,,,357000
3,10,102.0,38.5540499,68.78854784999999,370464
3,4,65.0,38.5305762,68.7763022,520000
5,9,50.0,,,689700
5,2,100.0,38.5305762,68.7763022,750000
2,5,77.0,38.5615057,68.739065,420000
2,3,45.0,38.5615057,68.739065,430000
1,3,40.0,38.52225355,68.74991793788521,417000
2,2,64.0,38.5853222,68.71890381645422,440000
3,2,68.0,,,680000
2,2,44.0,38.54557415,68.82363701984585,385000
3,8,85.0,38.5621345,68.75583104243432,720000
1,5,48.0,38.5507163,68.8305472,341000
2,12,105.0,38.5507163,68.8305472,1244000
5,3,50.0,,,840000
2,12,54.0,38.52874565,68.7448214,450000
2,11,63.0,38.5507163,68.8305472,287280
3,10,108.0,38.5707484,68.7886955,670000
3,15,50.0,,,504906
3,5,87.0,38.5858337,68.793715,900000
3,9,90.0,38.5853222,68.71890381645422,788900
2,3,58.0,38.5688829,68.7908893,813600
2,3,90.0,38.5688829,68.7908893,1231200
2,3,90.0,38.5688829,68.7908893,1231200
3,11,130.0,,,889200
3,5,80.0,,,627000
3,12,73.0,38.5624782,68.79915905328684,410000
2,3,50.0,,,225325
2,1,40.0,38.5305762,68.7763022,355000
4,5,76.0,38.5305762,68.7763022,550000
2,4,51.0,38.5858337,68.793715,499000
1,1,35.0,,,260000
2,3,68.0,38.5112209,68.73803768568288,390000
4,4,85.0,38.5305762,68.7763022,570000
2,3,49.0,,,175000
2,5,80.0,,,290000
1,7,50.0,38.58980425,68.78555936331782,110000
2,10,81.0,38.58096865,68.79602632635067,810000
3,1,52.0,38.54557415,68.82363701984585,510000
1,2,32.0,38.5305762,68.7763022,210000
2,4,55.0,,,560000
2,2,48.0,,,435000
2,2,36.0,,,375000
4,6,185.0,38.5706843,68.7897228,2000000
2,11,76.0,38.5507163,68.8305472,638400
3,6,112.0,38.5234594,68.74951586109968,1254000
3,4,112.0,38.5623522,68.81128815016059,880000
3,11,93.0,37.5116642,71.5093091,250000
3,9,114.0,38.5507163,68.8305472,389880
2,2,54.0,38.5305762,68.7763022,265000
2,8,60.0,38.5853222,68.71890381645422,470000
5,15,255.0,38.5615057,68.739065,2950000
2,3,52.0,38.5622541,68.7941789,522000
3,7,138.0,,,1271000
2,8,58.0,38.577858,68.7915239,562000
2,14,62.0,,,319000
5,8,114.0,38.52874565,68.7448214,800000
2,9,75.0,38.5615057,68.739065,595000
1,12,45.0,38.5305762,68.7763022,203000
4,5,50.0,,,1550000
1,8,60.0,,,310000
2,2,40.0,,,170000
3,9,107.0,38.5871679,68.7869964,1197000
2,5,56.0,38.5507163,68.8305472,300000
1,15,42.0,38.5305762,68.7763022,220000
2,2,78.0,,,638000
2,13,69.0,,,195000
3,3,96.0,38.5208346,68.74790775,853000
2,16,63.0,,,310000
2,18,96.0,38.5615057,68.739065,420000
2,10,114.0,38.5507163,68.8305472,650000
2,4,40.0,,,340000
4,4,86.0,38.5507163,68.8305472,570000
2,7,50.0,38.5305762,68.7763022,240000
1,4,50.0,,,175000
5,15,118.0,,,814200
2,7,89.0,,,655040
5,18,103.0,,,710700
4,1,80.0,38.52171765,68.74869761629216,565000
3,15,63.0,38.5305762,68.7763022,520000
3,3,57.0,38.5305762,68.7763022,450000
2,16,67.0,38.5234594,68.74951586109968,277000
3,6,98.0,,,799680
2,2,36.0,38.5507163,68.8305472,280000
1,2,30.0,38.5507163,68.8305472,340000
1,5,47.0,38.5266002,68.74827971106365,350000
2,4,60.0,38.5902908,68.73696025314088,420000
3,6,80.0,38.5507163,68.8305472,965000
1,10,50.0,38.5615057,68.739065,220000
3,12,50.0,,,900000
3,4,97.0,38.4881522,68.7153354,750000
4,2,130.0,,,1280530
4,4,170.0,38.5736713,68.7948765,1415000
2,20,55.0,38.5853222,68.71890381645422,160000
2,2,50.0,38.5635832,68.7537962,440000
2,5,52.0,38.5507163,68.8305472,325000
3,19,143.0,38.5706843,68.7897228,648000
3,1,50.0,,,218000
2,6,64.0,38.5112209,68.73803768568288,380000
5,13,172.0,,,1107680
5,17,108.0,,,745200
3,9,70.0,38.53258295,68.73744528032304,385000
1,7,55.0,38.5077678,68.7681578,230000
3,9,92.0,38.52225355,68.74991793788521,848000
2,10,90.0,38.58096865,68.79602632635067,698000
3,2,130.0,38.5923236,68.7570376,1270750
2,12,74.0,38.5507163,68.8305472,650000
2,6,76.0,38.5858337,68.793715,480000
3,11,90.0,,,536000
3,10,118.0,,,800630
1,7,64.0,,,471040
2,6,50.0,38.5305762,68.7763022,243000
1,1,33.0,38.5615057,68.739065,240000
4,10,119.0,,,807420
2,3,50.0,38.5305762,68.7763022,250000
2,2,50.0,38.5615057,68.739065,330000
2,9,54.0,,,649900
2,3,47.0,38.5208346,68.74790775,434000
2,3,37.0,38.53258295,68.73744528032304,370000
2,3,75.0,38.5507163,68.8305472,548000
2,9,141.0,38.5507163,68.8305472,835000
3,9,164.0,38.5507163,68.8305472,970000
2,9,95.0,38.5507163,68.8305472,565000
1,4,33.0,38.5112209,68.73803768568288,320000
5,1,90.0,38.5615057,68.739065,680000
1,6,51.0,,,434000
4,9,104.0,38.5871679,68.7869964,620000
3,6,117.0,38.5615057,68.739065,333000
2,3,60.0,38.5305762,68.7763022,650000
2,3,108.0,38.5208346,68.74790775,570000
3,6,82.0,,,320000
3,3,62.0,38.5615057,68.739065,536700
5,8,209.0,38.5615057,68.739065,1243000
2,2,40.0,38.54557415,68.82363701984585,340000
2,3,53.0,38.533662,68.6677214,700000
4,4,100.0,38.509434,68.73463477325393,700000
3,8,83.0,38.5615057,68.739065,800000
3,5,114.0,38.5630985,68.7854131,1130000
3,8,84.0,38.5208346,68.74790775,570000
3,13,78.0,38.5736713,68.7948765,670000
3,3,90.0,38.5507163,68.8305472,685000
3,6,136.0,38.5885533,68.7787884,1116000
1,4,48.0,38.5615057,68.739065,460000
5,1,96.0,38.5615057,68.739065,695000
3,4,56.0,,,490000
3,3,54.0,38.5615057,68.739065,533000
3,2,107.0,38.5305762,68.7763022,1130000
3,3,87.0,38.5893548,68.77345906691914,810000
2,7,77.0,,,566720
2,8,76.0,38.5871679,68.7869964,625000
2,6,50.0,,,255000
1,7,58.0,38.5853222,68.71890381645422,210000
1,6,58.0,38.5296206,68.74739629999999,363660
2,9,96.0,38.5296206,68.74739629999999,547200
1,16,58.0,38.5296206,68.74739629999999,264480
1,13,58.0,38.5296206,68.74739629999999,297540
2,4,60.0,,,420000
2,7,71.0,38.5615057,68.739065,316000
3,13,74.0,,,500000
1,4,37.0,38.5112209,68.73803768568288,189810
1,10,41.0,38.5112209,68.73803768568288,186960
2,1,46.0,,,330000
4,8,90.0,,,770000
2,1,60.0,38.5776615,68.7225776,370500
1,3,42.0,,,331000
2,5,58.0,38.5849938,68.7245146,399000
1,8,49.0,38.5100357,68.7339248,398000
2,5,86.0,38.5853222,68.71890381645422,546000
2,2,60.0,38.52225355,68.74991793788521,454000
2,4,55.0,38.5635832,68.7537962,510000
2,9,56.0,38.5305762,68.7763022,440000
3,6,76.0,38.58569185,68.72512473468157,472000
2,3,58.0,38.5635832,68.7537962,480000
1,5,57.0,38.5615057,68.739065,334000
1,10,59.0,38.5615057,68.739065,149999
6,11,320.0,38.5234594,68.74951586109968,1490000
4,5,80.0,38.5853222,68.71890381645422,477500
2,14,77.0,38.5853222,68.71890381645422,320000
3,3,80.0,38.5853222,68.71890381645422,592000
3,6,120.0,38.5853222,68.71890381645422,763000
2,0,52.0,38.5853222,68.71890381645422,250000
3,10,64.0,38.52225355,68.74991793788521,315000
2,6,50.0,,,305000
1,6,50.0,38.5507163,68.8305472,510000
4,2,84.0,,,630000
2,3,52.0,,,285000
1,13,50.0,38.5507163,68.8305472,335000
2,11,82.0,38.5832623,68.7107404123386,230000
4,3,76.0,38.5615057,68.739065,680000
2,13,99.0,38.4881522,68.7153354,584000
2,6,72.0,,,798000
3,16,112.0,,,536000
1,5,50.0,,,155000
2,8,68.0,,,775000
3,11,96.0,38.5707484,68.7886955,1380000
1,7,49.0,,,475000
3,7,120.0,,,1159200
1,10,56.0,38.5631138,68.7919442,332000
4,10,133.0,,,1596000
1,4,33.0,38.5112209,68.73803768568288,320000
4,1,65.0,,,600000
2,5,60.0,,,450000
4,12,117.0,38.562076,68.7984058,700000
2,13,71.0,38.5615057,68.739065,400000
4,1,72.0,,,500000
2,11,50.0,38.5305762,68.7763022,300000
3,3,138.0,38.5192453,68.75307867052496,1718000
2,7,50.0,,,550000
2,5,50.0,,,515000
2,7,88.0,38.533662,68.6677214,740000
3,2,94.0,,,525000
2,12,125.0,,,1824000
2,10,50.0,,,550000
5,1,80.0,38.5853222,68.71890381645422,640000
2,6,71.0,38.6017832,68.7853615208922,809400
2,4,48.0,38.5621345,68.75583104243432,380000
4,2,84.0,,,690000
4,7,108.0,38.5615057,68.739065,720000
3,5,81.0,,,477000
4,14,118.0,38.5507163,68.8305472,750000
3,5,50.0,,,515000
2,12,78.0,38.584950250000006,68.76348722496377,492350
1,11,68.0,38.584950250000006,68.76348722496377,428230
3,18,82.0,,,160000
3,5,67.0,38.52225355,68.74991793788521,757000
1,1,38.0,38.50599805,68.75511569013814,180000
3,3,55.0,38.5215622,68.74921245,627000
3,4,59.0,38.5615057,68.739065,500000
2,11,70.0,38.5849938,68.7245146,350000
4,10,150.0,,,2000000
1,7,54.0,38.5077678,68.7681578,160000
3,4,65.0,38.5615057,68.739065,500000
3,13,50.0,,,450000
2,5,78.0,38.5305762,68.7763022,477000
2,5,34.0,38.5427128,68.86664877742379,190000
3,4,56.0,38.5305762,68.7763022,460000
2,3,58.0,,,329000
1,4,44.0,38.5858337,68.793715,230000
1,3,50.0,,,235000
3,12,93.0,38.5208346,68.74790775,515000
1,3,30.0,,,258000
1,1,37.0,38.5853222,68.71890381645422,285000
3,11,140.0,,,910000
3,1,80.0,,,400000
3,6,80.0,,,570000
2,1,62.0,,,214000
1,10,54.0,38.5305762,68.7763022,220000
5,3,92.0,38.5853222,68.71890381645422,600000
2,10,77.0,38.5305762,68.7763022,355000
1,3,26.0,38.533662,68.6677214,190000
3,15,127.0,38.5871679,68.7869964,946200
3,4,86.0,38.5077678,68.7681578,600000
1,2,42.0,,,285000
3,2,68.0,38.5507163,68.8305472,488000
2,5,58.0,,,300000
2,11,50.0,38.5575994,68.76368975457416,400000
1,3,38.0,,,395500
2,12,57.0,38.5507163,68.8305472,390000
2,12,50.0,,,555000
2,2,78.0,38.5507163,68.8305472,500000
3,12,85.0,38.54557415,68.82363701984585,1725000
3,6,90.0,38.5425835,68.81521423589763,850000
1,10,48.0,38.5507163,68.8305472,225000
3,2,65.0,38.5425835,68.81521423589763,495000
2,16,67.0,38.5507163,68.8305472,390000
3,3,57.0,38.5112209,68.73803768568288,510000
3,1,70.0,38.5615057,68.739065,500000
3,16,67.0,38.5507163,68.8305472,370000
3,2,57.0,38.5585457,68.806247,408000
2,9,58.0,38.5615057,68.739065,398500
3,5,65.0,,,630000
5,2,100.0,38.52225355,68.74991793788521,1100000
2,2,52.0,38.52225355,68.74991793788521,465000
2,4,48.0,38.52874565,68.7448214,400000
1,2,46.0,,,380000
2,4,43.0,38.5615057,68.739065,420000
5,2,98.0,,,645000
2,7,45.0,38.5305762,68.7763022,370000
1,3,30.0,38.52874565,68.7448214,230000
1,2,38.0,38.5427547,68.8685532,350000
2,4,48.0,38.52874565,68.7448214,410000
1,5,50.0,38.5615057,68.739065,340000
2,4,46.0,38.5112209,68.73803768568288,370000
2,15,50.0,,,512000
5,4,165.0,38.5834656,68.7891768,2100000
2,5,54.0,38.55014405,68.76102166353772,600000
1,4,50.0,,,275000
2,11,56.0,38.5834656,68.7891768,639000
1,4,29.0,38.5425835,68.81521423589763,230000
2,12,79.0,,,450000
3,1,54.0,38.5615057,68.739065,620377
2,4,54.0,38.5305762,68.7763022,445000
1,6,45.0,38.5615057,68.739065,426000
3,14,80.0,38.5849938,68.7245146,535000
2,2,56.0,,,456000
2,12,67.0,38.52874565,68.7448214,373000
2,4,50.0,,,300000
1,10,45.0,38.54557415,68.82363701984585,370000
3,9,90.0,38.5208346,68.74790775,700000
4,15,150.0,38.5507163,68.8305472,1133000
4,3,58.0,38.5871679,68.7869964,650000
2,7,74.0,38.5507163,68.8305472,820000
1,3,38.0,38.5858337,68.793715,230000
2,8,73.0,,,1004000
1,16,58.0,38.5623522,68.81128815016059,279000
1,12,62.0,,,305000
3,9,90.0,,,741000
3,17,102.0,,,471000
1,15,50.0,,,373000
2,7,79.0,38.4881522,68.7153354,718200
3,12,98.0,,,1083000
3,15,188.0,,,900100
5,8,163.0,38.5658287,68.7857279,1023000
3,4,105.0,38.54557415,68.82363701984585,1596000
1,9,50.0,,,326000
2,1,45.0,38.5305762,68.7763022,235000
2,9,61.0,38.5100357,68.7339248,300000
3,6,93.0,38.5507163,68.8305472,845000
2,6,95.0,,,755800
5,1,85.0,38.5208346,68.74790775,660000
2,4,47.0,38.5615057,68.739065,455000
3,3,145.0,38.5834656,68.7891768,1157100
2,3,53.0,38.54557415,68.82363701984585,543000
1,6,47.0,38.5507163,68.8305472,390000
2,11,76.0,38.5507163,68.8305472,700000
1,5,67.0,38.5635832,68.7537962,418000
1,14,70.0,38.5635832,68.7537962,356000
1,12,55.0,38.5507163,68.8305472,430700
2,3,53.0,38.5215622,68.74921245,400000
3,6,82.0,,,726000
4,3,82.0,38.5266002,68.74827971106365,550000
3,4,80.0,38.53839425,68.754725015596,750000
1,4,59.0,38.5853222,68.71890381645422,160000
1,10,49.0,,,260000
2,10,60.0,38.5425835,68.81521423589763,480000
1,0,17.0,38.5456775,68.7773484,30000
2,4,56.0,38.52225355,68.74991793788521,479000
1,18,48.0,38.5305762,68.7763022,234000
5,1,50.0,,,580000
2,2,48.0,38.5615057,68.739065,355000
2,4,48.0,38.53258295,68.73744528032304,420000
2,1,40.0,38.56820545,68.75304137696665,420000
4,6,89.0,,,460000
2,12,80.0,,,240000
2,2,40.0,38.5615057,68.739065,310000
1,3,30.0,38.5305762,68.7763022,271000
3,12,97.0,38.5615057,68.739065,960000
3,8,75.0,38.5540499,68.78854784999999,300000
2,3,52.0,38.5507163,68.8305472,515000
1,8,65.0,38.52225355,68.74991793788521,375000
1,5,30.0,38.5305762,68.7763022,240000
2,4,75.0,38.5208346,68.74790775,4100000
2,8,110.0,38.5683072,68.7866566,690000
2,19,130.0,38.5707484,68.7886955,673000
1,14,60.0,,,448000
3,8,210.0,,,2964000
3,4,120.0,,,1368000
3,7,102.0,38.5635832,68.7537962,740000
3,10,103.0,,,455500
3,2,58.0,,,499999
3,2,68.0,,,650000
3,11,84.0,38.5575994,68.76368975457416,530000
3,2,170.0,,,1028000
4,3,75.0,38.5305762,68.7763022,580000
4,5,106.0,38.5885533,68.7787884,539010
2,7,74.0,38.5305762,68.7763022,547000
4,9,90.0,38.5615057,68.739065,680000
2,5,54.0,38.5077678,68.7681578,320000
1,3,40.0,38.5615057,68.739065,290000
2,7,82.0,38.5615057,68.739065,279000
2,4,46.0,38.5305762,68.7763022,230000
1,11,50.0,,,100000
2,7,50.0,38.584950250000006,68.76348722496377,399999
1,7,35.0,,,285000
3,3,75.0,38.5305762,68.7763022,590000
4,4,80.0,38.5615057,68.739065,530000
3,16,110.0,38.5507163,68.8305472,570000
1,15,53.0,38.5208346,68.74790775,245000
3,2,61.0,38.5615057,68.739065,690000
3,10,80.0,,,525000
1,4,45.0,38.5305762,68.7763022,300000
3,4,80.0,38.58569185,68.72512473468157,660000
1,13,63.0,38.5853222,68.71890381645422,195000
2,7,56.0,38.5615057,68.739065,340000
3,6,80.0,38.5849938,68.7245146,498000
1,4,42.0,38.5112209,68.73803768568288,275000
3,4,57.0,38.58569185,68.72512473468157,480000
2,16,78.0,,,379000
2,10,84.0,,,435000
1,13,50.0,38.5507163,68.8305472,350000
2,8,46.0,38.5871679,68.7869964,440000
2,11,77.0,38.5615057,68.739065,330000
1,1,40.0,38.5858337,68.793715,116000
2,2,50.0,,,448000
2,5,50.0,,,400000
1,16,48.0,38.5305762,68.7763022,200000
5,4,80.0,38.5305762,68.7763022,770000
3,8,80.0,38.5305762,68.7763022,712000
3,13,105.0,38.4881522,68.7153354,699000
3,1,63.0,38.5621345,68.75583104243432,488000
2,4,38.0,,,180000
3,1,61.0,38.5858337,68.793715,350000
2,3,45.0,38.5305762,68.7763022,290000
1,2,42.0,38.5858337,68.793715,100000
4,4,90.0,38.5615057,68.739065,575500
3,10,50.0,,,1695000
1,2,37.0,38.5507163,68.8305472,452000
2,3,63.0,38.5507163,68.8305472,350000
3,1,60.0,,,610000
2,10,50.0,38.5853222,68.71890381645422,372000
2,7,72.0,,,454000
2,4,88.0,38.5707484,68.7886955,1078250
2,2,58.0,38.52225355,68.74991793788521,472000
2,4,55.0,38.5389415,68.76361308837454,358000
2,4,45.0,38.55844695,68.74822573217185,300000
2,5,55.0,38.5635832,68.7537962,515000
4,4,80.0,38.5849938,68.7245146,558000
4,5,80.0,38.5849938,68.7245146,478000
4,5,80.0,38.52225355,68.74991793788521,574000
3,9,70.0,38.5305762,68.7763022,5200000
2,1,48.0,38.52399065,68.74912565571961,390000
4,9,160.0,38.5707484,68.7886955,1099999
3,8,75.0,38.5507163,68.8305472,520000
2,12,70.0,38.5707484,68.7886955,560000
2,5,54.0,38.5507163,68.8305472,380000
5,4,80.0,,,655000
2,9,96.0,38.584950250000006,68.76348722496377,1092500
3,12,80.0,38.5234594,68.74951586109968,705560
1,4,40.0,,,300000
3,12,92.0,,,419500
2,9,64.0,38.5615057,68.739065,330000
1,3,30.0,38.5776615,68.7225776,318000
2,13,56.0,,,435000
1,7,28.0,38.5871679,68.7869964,385000
4,2,140.0,38.5187339,68.76090089721436,1026000
2,5,50.0,,,741000
2,2,53.0,38.57144665,68.75630004640139,479999
2,4,48.0,38.5615057,68.739065,324000
1,7,58.0,38.5489418,68.7478089,272000
1,2,52.0,38.5507163,68.8305472,340000
3,3,51.0,38.5215622,68.74921245,532000
3,8,98.0,,,960000
3,3,50.0,,,541000
2,10,50.0,,,720000
2,16,76.0,38.5615057,68.739065,323098
3,10,80.0,38.5823233,68.74831405,535800
3,7,50.0,,,672000
2,6,84.0,38.562076,68.7984058,880000
2,5,76.0,38.54557415,68.82363701984585,625000
3,5,50.0,,,705000
3,16,50.0,,,565000
1,11,46.0,38.55844695,68.74822573217185,319200
1,6,50.0,38.5615057,68.739065,450000
2,8,60.0,38.6158761,68.78179872225516,565000
2,4,54.0,38.54670385,68.74736905,520000
2,6,84.0,38.5853222,68.71890381645422,440000
1,9,50.0,38.5858337,68.793715,300000
2,3,52.0,38.5923236,68.7570376,454000
1,0,50.0,,,380000
3,11,120.0,38.52225355,68.74991793788521,1350000
1,7,46.0,38.5305762,68.7763022,245000
2,2,45.0,38.529454,68.7586895,400000
2,6,70.0,38.5871679,68.7869964,632000
2,7,65.0,,,625000
2,7,52.0,38.58527165,68.7282739598053,330000
4,9,103.0,38.5615057,68.739065,780000
3,2,60.0,38.5853222,68.71890381645422,520000
2,13,65.0,38.5615057,68.739065,365000
3,3,70.0,38.52171765,68.74869761629216,490200
2,3,48.0,,,329999
2,5,54.0,38.5208346,68.74790775,445000
3,1,142.0,38.5790038,68.7895887,1710000
4,14,186.0,,,1800000
3,10,73.0,38.5507163,68.8305472,590000
2,4,48.0,,,489000
6,15,176.0,,,1214400
6,14,170.0,,,1173000
3,1,60.0,38.5507163,68.8305472,420000
4,1,85.0,38.5425835,68.81521423589763,740000
1,2,41.0,38.5615057,68.739065,270000
4,16,108.0,38.5853222,68.71890381645422,385000
5,11,128.0,,,853760
2,5,87.0,38.5615057,68.739065,690000
2,16,71.0,,,500000
2,12,57.0,38.5507163,68.8305472,399999
5,7,177.0,38.5834656,68.7891768,1709000
3,3,74.0,38.5615057,68.739065,550000
2,11,60.0,,,821000
2,7,63.0,38.5305762,68.7763022,600000
2,9,60.0,38.5688829,68.7908893,386000
2,1,50.0,38.5615057,68.739065,650000
3,3,97.0,38.52225355,68.74991793788521,1024000
2,8,74.0,38.5707484,68.7886955,1017000
2,2,83.0,38.6073612,68.76542276524367,359900
3,4,84.0,38.58527165,68.7282739598053,683000
2,9,73.0,38.58096865,68.79602632635067,774000
2,13,59.0,,,600000
2,15,75.0,38.562076,68.7984058,470000
2,9,60.0,,,661000
3,6,110.0,,,1083000
2,11,55.0,,,741000
1,1,45.0,,,370000
2,3,41.0,38.5305762,68.7763022,320000
1,4,26.0,38.5507163,68.8305472,260000
2,5,92.0,,,710980
2,4,84.0,38.5208346,68.74790775,730000
3,11,98.0,,,653660
3,16,95.0,,,655500
4,2,70.0,38.5901913,68.75206367982065,420000
2,8,79.0,38.562076,68.7984058,599000
4,18,111.0,,,765900
3,16,105.0,,,724500
4,7,98.0,,,721280
6,16,198.0,,,1149980
3,18,101.0,,,696900
2,4,50.0,38.5167265,68.75109295437424,239000
3,10,90.0,38.5234594,68.74951586109968,660000
2,10,93.0,38.57248245,68.72973673859121,631010
2,17,91.0,,,627900
1,4,30.0,,,215000
4,5,146.0,,,1425000
2,9,55.0,38.5615057,68.739065,225500
3,15,102.0,,,609960
3,2,50.0,,,1710000
2,5,72.0,38.5615057,68.739065,350000
1,1,27.0,38.5823233,68.74831405,226000
6,16,174.0,38.5644228,68.8046977,1200600
3,2,50.0,,,630000
3,17,103.0,,,710700
3,10,99.0,,,671710
6,14,196.0,,,1205990
2,6,54.0,38.5853222,68.71890381645422,305005
2,2,64.0,38.52225355,68.74991793788521,570000
2,12,67.0,38.54557415,68.82363701984585,260000
2,18,90.0,,,621000
4,4,98.0,38.5858337,68.793715,740000
3,6,119.0,38.55014405,68.76102166353772,678000
2,12,78.0,38.5887216,68.73026537888512,670000
3,10,98.0,,,840000
3,5,82.0,38.5077678,68.7681578,349000
3,1,68.0,38.58600105,68.75111110017664,540000
1,1,38.0,38.52225355,68.74991793788521,363000
2,2,60.0,,,350000
3,1,68.0,38.5823233,68.74831405,600000
3,10,153.0,38.54670385,68.74736905,1083000
3,5,71.0,38.55857825,68.79582022080177,399000
3,1,58.0,38.5305762,68.7763022,295000
1,14,50.0,,,235000
1,2,30.0,38.5305762,68.7763022,145000
2,1,47.0,38.5305762,68.7763022,210000
3,6,74.0,38.5208346,68.74790775,600000
2,1,51.0,38.5507163,68.8305472,395499
2,7,57.0,38.5575994,68.76368975457416,550000
3,15,142.0,38.5529467,68.8535484,750000
2,1,53.0,38.54557415,68.82363701984585,450000
1,9,58.0,38.5853222,68.71890381645422,340000
3,4,151.0,,,1083000
3,5,65.0,38.5849938,68.7245146,500000
2,2,60.0,38.5644634,68.7598051,499000
2,6,54.0,38.5305762,68.7763022,450000
2,7,61.0,38.5871679,68.7869964,500000
2,6,60.0,38.5095487,68.7588304,470000
3,5,85.0,,,905000
5,0,107.0,38.525688,68.7492703353783,1200000
3,4,52.0,38.53258295,68.73744528032304,395000
3,1,77.0,,,565000
3,2,52.0,38.5615057,68.739065,535800
3,3,70.0,38.5570639,68.79965582688723,460000
4,1,150.0,,,300000
3,9,82.0,38.5507163,68.8305472,620000
2,2,58.0,38.5507163,68.8305472,488000
1,1,30.0,38.5507163,68.8305472,235000
2,6,62.0,38.58527165,68.7282739598053,463000
2,6,72.0,38.54557415,68.82363701984585,750000
4,1,86.0,38.5305762,68.7763022,580000
5,1,75.0,38.5305762,68.7763022,670000
2,17,56.0,38.563966,68.7969471,650000
1,3,37.0,38.564374400000005,68.73941921022708,310000
2,1,49.0,38.5885533,68.7787884,316400
4,3,155.0,38.5615057,68.739065,1525500
3,2,84.0,,,750000
3,10,125.0,38.5631138,68.7919442,930800
1,10,37.0,38.5112209,68.73803768568288,168720
2,10,50.0,38.5736713,68.7948765,565000
2,1,39.0,38.5615057,68.739065,395000
2,2,68.0,38.5540499,68.78854784999999,350000
1,6,62.0,,,450000
2,2,50.0,,,390000
2,0,61.0,38.5776615,68.7225776,225000
2,18,96.0,,,442000
1,16,54.0,38.5635832,68.7537962,320000
